Award Date,Grant Number,Proposal Number,Grant Title,State Name,Grantee Name,Award Dollars,Program Name,Program Area Name
2011-09-06,2011-31200-06053,2011-05533,Washington State University Hatch Act of 1887 (Multistate Research Fund) Final 2011,WASHINGTON,WASHINGTON STATE UNIVERSITY,1290489,Hatch Act of 1887(Multistate Research Fund),Hatch Formula Programs
2011-09-19,2011-31100-06053,2011-05560,Washington State University Hatch Act of 1887 (Regular Research) Final 2011,WASHINGTON,WASHINGTON STATE UNIVERSITY,1753001,Hatch Act of 1887,Hatch Formula Programs
2011-09-17,2011-32100-06053,2011-05610,McIntire-Stennis Cooperative Forestry Research Program FY2011 Final,WASHINGTON,WASHINGTON STATE UNIVERSITY,281047,McIntire-Stennis Cooperative Forestry Research,McIntire-Stennis Cooperative Forestry Research
2011-09-19,2011-48679-31055,2011-05653,Washington's Pesticide Pre-License Training: Federal FY2011,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,10000,Pesticide Safety Education Program,"Smith-Lever 3B, 3C, and 3D Programs"
2011-09-23,2011-46000-04800,2011-05719,Renewable Resources Extension Act Program FY2011 Final,WASHINGTON,WASHINGTON STATE UNIVERSITY,45038,Renewable Resources Extension Act,Other Programs
2011-09-27,2008-48661-04797,2011-06175,"Operation: Military Kids - Ready, Set, Go!  Project",WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,1212087,F4HN-Admin. Discretionary & Reim.-Extension,Extension Program Unit
2011-09-23,2011-36100-05307,2011-06303,Animal Health and Disease Research,WASHINGTON,WASHINGTON STATE UNIVERSITY,46013,Animal Health and Disease Research Program,Animal Health Formula Program
2012-07-02,2012-49400-19575,2012-00704,Cultivating New Generation and Immigrant Farmers in Washington State,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,675749,Beginning Farmer and Rancher Development Program,Beginning Farmer and Rancher
2012-07-19,2012-67009-19707,2012-00829,Effectiveness Of A Pacific Northwest Revenue-Neutral Carbon Tax In The Context Of The Federal Biofuel Policy,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,349718,"Policy Options for, and Impacts on, Regional Biofuels Production Systems, AFRI",Agriculture and Food Research Initiative
2012-07-31,2012-68002-19814,2012-00881,"US Dairy Adoption of Anaerobic Digestion Systems Integrating Multiple Emerging Clean Technologies:Climate, Environmental and Economic Impact",WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,744278,"Integrated Approaches to Climate Adaptation and Mitigation in Agroecosystems, AFRI",Agriculture and Food Research Initiative
2012-07-26,2012-67011-19946,2012-01256,Correlates of protective immunity against pre-erythrocytic stage of Theileria equi,WASHINGTON,VET - WASHINGTON STATE UNIVERSITY-SCHOOL OF VETERINARY MEDICINE,74999,AFRI Predoctoral Fellowships,Agriculture and Food Research Initiative
2012-03-22,2009-41580-05326,2012-01431,Colville Reservation Extension Program,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,96000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2012-04-11,2011-41580-31063,2012-01453,Federally Recognized Tribes Extension Program/Kalispel Tribe of Indians/WSU Pend Oreille County Extension,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,49120,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2012-09-10,2012-51181-20058,2012-01512,Snap Pea: Enhanced production of nutrient-dense vegetable legumes,WASHINGTON,WASHINGTON STATE UNIVERSITY,34046,Specialty Crop Research Initiative,Specialty Crop Research Initiative
2012-04-19,2009-41520-05383,2012-01708,Creating Culturally Competent Programs for Families,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,128000,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
2012-04-18,2009-41520-05377,2012-01728,"Children, Youth and Families at Risk Liaison",WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,42850,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
2012-12-13,2013-68004-20365,2012-02117,Improving Fertility of Dairy Cattle Using Translational Genomics,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,647094,"Translational Genomics for Improved Fertility of Animals, AFRI",Agriculture and Food Research Initiative
2012-09-20,2012-51300-20100,2012-02270,Developing adapted varieties and optimal management practices for quinoa in diverse environments,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,1603653,Organic Agriculture Research & Extension Initiative,"Integrated Res., Educ.,  & Ext. Competitive Grants Program"
2012-04-20,2012-41100-04800,2012-02354,Smith Lever FY2012,WASHINGTON,WASHINGTON STATE UNIVERSITY,4201739,Cooperative Extension Programs at 1862 Land-Grant Institutions,"Smith-Lever 3B, 3C, and 3D Programs"
2012-05-07,2012-31100-06053,2012-02357,Washington State University Hatch Act of 1887 (Regular Research) Final 2012,WASHINGTON,WASHINGTON STATE UNIVERSITY,2707392,Hatch Act of 1887,Hatch Formula Programs
2012-04-24,2012-31200-06053,2012-02393,Washington State University Hatch Act of 1887 (Multistate Research Fund) Final 2012,WASHINGTON,WASHINGTON STATE UNIVERSITY,1543514,Hatch Act of 1887(Multistate Research Fund),Hatch Formula Programs
2012-09-05,2012-34141-20184,2012-02636,Potato Variety Development in the Northwest,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,468600,Potato Research,Special Research Grants Program
2012-05-25,2012-41510-04800,2012-02814,EFNEP FY2012,WASHINGTON,WASHINGTON STATE UNIVERSITY,790839,Expanded Food and Nutrition Education Formula Program,"Smith-Lever 3B, 3C, and 3D Programs"
2012-09-12,2012-51106-20023,2012-02965,Role of Mixed Crop-Livestock Systems in Transitioning to Dryland Organic Farming in the Pacific NorthWest,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,695078,Organic Transitions,"Integrated Res., Educ.,  & Ext. Competitive Grants Program"
2012-06-27,2012-36100-06053,2012-03013,Animal Health 2012,WASHINGTON,WASHINGTON STATE UNIVERSITY,5290,Animal Health and Disease Research Program,Animal Health Formula Program
2012-06-27,2012-36100-05307,2012-03035,Animal Health and Disease Reserach,WASHINGTON,WASHINGTON STATE UNIVERSITY,106157,Animal Health and Disease Research Program,Animal Health Formula Program
2012-06-04,2012-46000-04800,2012-03111,RREA FY2012,WASHINGTON,WASHINGTON STATE UNIVERSITY,72869,Renewable Resources Extension Act,Other Programs
2012-07-02,2012-32100-06053,2012-03188,McIntire-Stennis Cooperative Forestry Research Program FY2012 Final,WASHINGTON,WASHINGTON STATE UNIVERSITY,450536,McIntire-Stennis Cooperative Forestry Research,McIntire-Stennis Cooperative Forestry Research
2012-09-25,2012-34381-20245,2012-03267,Costs and Benefits of Managing Spider Mite Resistance on Western US Perennial Specialty Crops,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,199293,Pest Management Alternatives,Special Research Grants Program
2012-08-07,2012-37620-19804,2012-03347,Washington Animal Disease Diagnostic Laboratory Participation as a Core Laboratory in the National Animal Health Laboratory Network.,WASHINGTON,VET - WASHINGTON STATE UNIVERSITY-SCHOOL OF VETERINARY MEDICINE,182000,Homeland Security,Emergency Supplemental
2012-08-27,2012-49200-20030,2012-03380,Western Center for Risk Management Education,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,1168912,ARPA-Risk Management Educ. Partnerships,Agriculture Risk Protection Act
2012-07-27,2012-67003-19805,2012-03452,"Watershed Integrated System Dynamics Modeling (WISDM): Feedbacks among biogeochemical simulations, stakeholder perceptions, and behavior",WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,1441130,Interagency Climate Change,Agriculture and Food Research Initiative
2012-09-19,2012-48679-20221,2012-03480,Washington???s Pesticide Pre-License Training: Federal FY2012,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,9999,Pesticide Safety Education Program,"Smith-Lever 3B, 3C, and 3D Programs"
2012-09-19,2009-51181-05790,2012-03681,Agronomic and Biochemical Impacts of Biotic and Abiotic Stress on Pacific Northwest Flavor Crops,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,1254645,Specialty Crop Research Initiative,Specialty Crop Research Initiative
2012-09-04,2011-68003-20096,2012-03741,Control of Food-borne Bacterial and Viral Pathogens Using Microwave Technologies,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,1000000,Enhancing Food Safety Through Improved Processing Technologies,Agriculture and Food Research Initiative
2012-08-27,2012-41300-04800,2012-03847,CSRS FY2012,WASHINGTON,WASHINGTON STATE UNIVERSITY,75944,CSRS Contributions Program,Other Programs
2012-08-23,2012-41310-04800,2012-03889,FERS FY2012,WASHINGTON,WASHINGTON STATE UNIVERSITY,38017,FERS Contributions Program,Other Programs
2012-09-13,2010-41534-21737,2012-03908,Extension IPM Coordination Program for Washington State,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,137082,Extension Integrated Pest Management - Coordination,"Smith-Lever 3B, 3C, and 3D Programs"
2012-12-17,2011-67003-30341,2012-04199,Site-Specific Climate Friendly Farming,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,978740,Climate Change:  Climate Change Mitigation and Adaptation in Agriculture,Agriculture and Food Research Initiative
2013-05-09,2013-67015-20716,2013-00626,Support for the 4th EAAP International Symposium on Energy and Protein Metabolism and Nutrition Meeting,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,10000,"Animal Health and Production and Animal Products: Improved Nutritional Performance, Growth, and Lactation of Animals",Agriculture and Food Research Initiative
2013-08-20,2013-67015-20996,2013-00816,Spermatogonial Stem Cell Transplantation in Cattle,WASHINGTON,VET - WASHINGTON STATE UNIVERSITY-SCHOOL OF VETERINARY MEDICINE,471542,Animal Health and Production and Animal Products: Animal Reproduction,Agriculture and Food Research Initiative
2013-09-05,2013-67015-21343,2013-01149,Determinants of antibody-mediated protection against Theileria equi infection,WASHINGTON,VET - WASHINGTON STATE UNIVERSITY-SCHOOL OF VETERINARY MEDICINE,500000,Animal Health and Production and Animal Products: Animal Health and Disease,Agriculture and Food Research Initiative
2013-06-18,2009-41520-05383,2013-01433,Creating Culturally Competent Programs for Families,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,120000,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
2013-06-20,2013-41580-20796,2013-01479,Colville Reservation Extension Program,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,79000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2013-06-24,2013-41580-20795,2013-01483,Kalispel Tribal Extensionâ¿¿Preparing Our Future through Our Past,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,77000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2013-12-11,2014-67013-21575,2013-02322,Biochemical and Molecular Mechanisms of Resistance to Decay in Weed Seeds,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,493992,Plant Health and Production and Plant Products: Controlling Weedy and Invasive Plants,Agriculture and Food Research Initiative
2013-11-18,2014-67013-21666,2013-02372,Increasing seed size and plant biomass via manipulation of the AHL gene family,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,498000,Plant Health and Production and Plant Products: Biology of Agricultural Plants,Agriculture and Food Research Initiative
2013-07-12,2013-51106-20910,2013-03950,BAN PestS: Biodiversity and Natural Pest Suppression,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,749661,Organic Transitions,"Integrated Res., Educ.,  & Ext. Competitive Grants Program"
2013-09-19,2013-41534-21063,2013-04105,Washington State Extension IPM Coordination Program 2013-2016,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,186000,Extension Integrated Pest Management - Coordination,"Smith-Lever 3B, 3C, and 3D Programs"
2013-09-06,2012-49200-20030,2013-04544,Western Center for Risk Management Education,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,1109297,ARPA-Risk Management Educ. Partnerships,Agriculture Risk Protection Act
2013-07-29,2013-67021-20942,2013-04559,Human-Machine Collaboration for Automated Harvesting of Tree Fruit,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,548735,National Robotics Initiative,Agriculture and Food Research Initiative
2013-08-08,2012-37620-19804,2013-04592,Washington Animal Disease Diagnostic Laboratory Participation as a Core Laboratory in the National Animal Health Laboratory Network.,WASHINGTON,VET - WASHINGTON STATE UNIVERSITY-SCHOOL OF VETERINARY MEDICINE,166000,Homeland Security,Emergency Supplemental
2013-07-24,2013-46000-04800,2013-04610,RREA 2013,WASHINGTON,WASHINGTON STATE UNIVERSITY,64523,Renewable Resources Extension Act,Other Programs
2013-08-07,2013-31200-06053,2013-04655,HATCH Multistate 2013,WASHINGTON,WASHINGTON STATE UNIVERSITY,1472354,Hatch Act of 1887(Multistate Research Fund),Hatch Formula Programs
2013-08-22,2011-68005-30416,2013-04663,"Northwest Advanced Renewables Alliance (NARA): A New Vista for Green Fuels, Chemicals, and Environmentally Preferred Products (EPPs)",WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,8000000,"Development and Sustainable Production of Regionally Appropriate Biomass Feedstocks, AFRI",Agriculture and Food Research Initiative
2013-07-15,2013-41510-04800,2013-04670,EFNEP 2013,WASHINGTON,WASHINGTON STATE UNIVERSITY,713516,Expanded Food and Nutrition Education Formula Program,"Smith-Lever 3B, 3C, and 3D Programs"
2013-07-11,2013-41100-04800,2013-04722,Smith Lever 2013,WASHINGTON,WASHINGTON STATE UNIVERSITY,3867352,Cooperative Extension Programs at 1862 Land-Grant Institutions,"Smith-Lever 3B, 3C, and 3D Programs"
2013-08-16,2013-32100-06053,2013-04855,McIntire-Stennis 2013,WASHINGTON,WASHINGTON STATE UNIVERSITY,416431,McIntire-Stennis Cooperative Forestry Research,McIntire-Stennis Cooperative Forestry Research
2013-07-25,2013-36100-06053,2013-04882,Animal Health 2013,WASHINGTON,WASHINGTON STATE UNIVERSITY,10230,Animal Health and Disease Research Program,Animal Health Formula Program
2013-08-10,2013-31100-06053,2013-05053,HATCH 2013,WASHINGTON,WASHINGTON STATE UNIVERSITY,2475610,Hatch Act of 1887,Hatch Formula Programs
2013-09-17,2013-41310-04800,2013-05113,FERS 2013,WASHINGTON,WASHINGTON STATE UNIVERSITY,26259,FERS Contributions Program,Other Programs
2013-09-11,2013-41300-04800,2013-05222,CSRS 2013,WASHINGTON,WASHINGTON STATE UNIVERSITY,55667,CSRS Contributions Program,Other Programs
2013-09-17,2012-34141-20184,2013-05241,Potato Variety Development in the Northwest,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,450000,Potato Research,Special Research Grants Program
2013-09-04,2012-68001-19618,2013-05265,A Family-Based Media Literacy Approach to Improving Youth and Family Nutrition,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,498663,"Childhood Obesity Prevention:  Integrated Research, Education, and Extension to Prevent Childhood Obesity",Agriculture and Food Research Initiative
2013-08-14,2013-36100-05307,2013-05447,Animal Health and Disease Research,WASHINGTON,WASHINGTON STATE UNIVERSITY,113287,Animal Health and Disease Research Program,Animal Health Formula Program
2013-09-25,2013-34638-21540,2013-05984,Next generation CLT: mass-customization of hybrid composite panels,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,264016,Forest Products Research Program ,Special Research Grants Program
2013-11-19,2011-68003-20096,2013-06132,Control of Food-borne Bacterial and Viral Pathogens Using Microwave Technologies,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,999997,Enhancing Food Safety Through Improved Processing Technologies,Agriculture and Food Research Initiative
2013-12-18,2013-68004-20365,2013-06741,Improving Fertility of Dairy Cattle Using Translational Genomics,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,257314,"Translational Genomics for Improved Fertility of Animals, AFRI",Agriculture and Food Research Initiative
2013-12-17,2011-67003-30341,2013-07108,Site-Specific Climate Friendly Farming,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,982252,Climate Change:  Climate Change Mitigation and Adaptation in Agriculture,Agriculture and Food Research Initiative
2014-06-12,2014-31100-06053,2014-01819,Washington State University Hatch 2014,WASHINGTON,WASHINGTON STATE UNIVERSITY,2770746,Hatch Act of 1887,Hatch Formula Programs
2014-12-03,2015-67011-22897,2014-01890,Quantifying Accuracy and Efficiency in the Washington Apple Breeding Program,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,55638,AFRI Predoctoral Fellowships,Agriculture and Food Research Initiative
2014-07-09,2014-41100-04800,2014-02552,Washington State University Smith Lever 2014,WASHINGTON,WASHINGTON STATE UNIVERSITY,4374004,Cooperative Extension Programs at 1862 Land-Grant Institutions,"Smith-Lever 3B, 3C, and 3D Programs"
2014-05-16,2014-31200-06053,2014-02583,Washington State University Hatch Multi-State 2014,WASHINGTON,WASHINGTON STATE UNIVERSITY,1611130,Hatch Act of 1887(Multistate Research Fund),Hatch Formula Programs
2014-09-15,2014-51106-22547,2014-03354,A Natural Approach to Human-Pathogen Suppression: Can Biodiversity Fill the GAPs?,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,298706,Organic Transitions,"Integrated Res., Educ.,  & Ext. Competitive Grants Program"
2014-07-29,2014-51106-22096,2014-03365,Promoting Native Bee Health and Pollination Services on Diversified Organic Produce Farms,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,499991,Organic Transitions,"Integrated Res., Educ.,  & Ext. Competitive Grants Program"
2014-12-10,2015-67021-22841,2014-03813,Shake and Catch Harvesting for Fresh Market Apples,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,495480,Agricultural Engineering,Agriculture and Food Research Initiative
2014-12-05,2015-67021-22911,2014-04184,Applying Abundant Plants to Develop Battery Materials and Benefits to the Agricultural Economy,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,494805,Agricultural Engineering,Agriculture and Food Research Initiative
2015-02-24,2015-67015-23219,2014-04923,"Vitamin A, Zfp423 and intramuscular adipogenesis in beef cattle",WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,500000,"Animal Health and Production and Animal Products: Improved Nutritional Performance, Growth, and Lactation of Animals",Agriculture and Food Research Initiative
2015-01-15,2015-68003-22998,2014-05266,"Integrating Biology, Psychology, and Ecology to Mitigate Antibiotic Resistance in Food Animal Production Systems",WASHINGTON,VET - WASHINGTON STATE UNIVERSITY-SCHOOL OF VETERINARY MEDICINE,749993,Effective Mitigation Strategies for Antimicrobial Resistance,Agriculture and Food Research Initiative
2014-07-12,2014-46000-04800,2014-05606,Washington State University RREA 2014,WASHINGTON,WASHINGTON STATE UNIVERSITY,77281,Renewable Resources Extension Act,Other Programs
2014-09-09,2014-34141-22332,2014-05913,Potato Variety Development in the Northwest,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,528222,Potato Research,Special Research Grants Program
2014-07-25,2013-41580-20795,2014-06443,Kalispel Tribal Extensionâ¿¿Preparing Our Future through Our Past,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,82400,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2014-07-11,2013-41580-20796,2014-06446,Colville Reservation Extension Program,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,84400,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2014-08-14,2011-68005-30416,2014-06512,"Northwest Advanced Renewables Alliance (NARA): A New Vista for Green Fuels, Chemicals, and Environmentally Preferred Products (EPPs)",WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,7999120,"Development and Sustainable Production of Regionally Appropriate Biomass Feedstocks, AFRI",Agriculture and Food Research Initiative
2014-08-25,2014-41210-22289,2014-06562,Oso Landslide Recovery: Rebuilding Community Networks,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,64172,ESNP Special Needs,"Smith-Lever 3B, 3C, and 3D Programs"
2014-07-21,2014-41310-04800,2014-06711,Washington State University FERS 2014,WASHINGTON,WASHINGTON STATE UNIVERSITY,17849,FERS Contributions Program,Other Programs
2014-07-10,2012-68001-19618,2014-07143,A Family-Based Media Literacy Approach to Improving Youth and Family Nutrition,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,495307,"Childhood Obesity Prevention:  Integrated Research, Education, and Extension to Prevent Childhood Obesity",Agriculture and Food Research Initiative
2014-08-04,2014-41510-04800,2014-07177,Washington State University EFNEP 2014,WASHINGTON,WASHINGTON STATE UNIVERSITY,794970,Expanded Food and Nutrition Education Formula Program,"Smith-Lever 3B, 3C, and 3D Programs"
2014-08-14,2012-37620-19804,2014-07206,Washington Animal Disease Diagnostic Laboratory Participation as a Core Laboratory in the National Animal Health Laboratory Network.,WASHINGTON,VET - WASHINGTON STATE UNIVERSITY-SCHOOL OF VETERINARY MEDICINE,202000,Homeland Security,Emergency Supplemental
2014-09-16,2014-70006-22580,2014-07585,Washington State IPM Extension Implementation Program 2014-2017,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,155000,Extension Implementation Program,Crop Protection and Pest Management
2014-08-18,2014-32100-06053,2014-07830,Washington State University Mc-Stennis 2014,WASHINGTON,WASHINGTON STATE UNIVERSITY,465380,McIntire-Stennis Cooperative Forestry Research,McIntire-Stennis Cooperative Forestry Research
2014-09-16,2014-51181-22381,2014-07882,Reducing the impact of industry-critical insect and disease problems in hops through developmment of preventative and predictive strategies,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,3169180,Specialty Crop Research Initiative,Specialty Crop Research Initiative
2014-09-19,2014-51181-22376,2014-07929,Genome Database for Rosaceae: Empowering Specialty Crop Research through Big-Data Driven Discovery and Application in Breeding,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,2741575,Specialty Crop Research Initiative,Specialty Crop Research Initiative
2014-08-11,2014-41300-04800,2014-08150,Washington State University CSRS 2014,WASHINGTON,WASHINGTON STATE UNIVERSITY,32807,CSRS Contributions Program,Other Programs
2014-08-06,2014-67021-22174,2014-08180,Intelligent In-Orchard Bin Managing System for Tree Fruit Production,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,1007750,National Robotics Initiative,Agriculture and Food Research Initiative
2014-09-17,2014-70005-22540,2014-08360,Implementing Lygus Management Strategies in Alfalfa Seed Production,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,156675,Alfalfa and Forage Program,Other Programs
2014-08-12,2014-36100-06053,2014-08534,Washington State University Animal Health 2014,WASHINGTON,WASHINGTON STATE UNIVERSITY,16301,Animal Health and Disease Research Program,Animal Health Formula Program
2014-08-12,2014-36100-05307,2014-08538,Animal Health Disease Research,WASHINGTON,WASHINGTON STATE UNIVERSITY,130965,Animal Health and Disease Research Program,Animal Health Formula Program
2014-09-17,2012-49200-20030,2014-09306,Western Center for Risk Management Education,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,1084751,ARPA-Risk Management Educ. Partnerships,Agriculture Risk Protection Act
2015-04-23,2015-67028-23515,2014-09501,Developing Effective Methods For Soilborne Pathogen And Pest Management Through Removal Of Root Inoculum In Continuous Red Raspberry Systems,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,123635,Critical Agricultural Research and Extension: CARE,Agriculture and Food Research Initiative
2015-02-09,2011-68003-20096,2014-10161,Control of Food-borne Bacterial and Viral Pathogens Using Microwave Technologies,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,915475,Enhancing Food Safety Through Improved Processing Technologies,Agriculture and Food Research Initiative
2014-12-08,2013-68004-20365,2014-10211,Improving Fertility of Dairy Cattle Using Translational Genomics,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,10822,"Translational Genomics for Improved Fertility of Animals, AFRI",Agriculture and Food Research Initiative
2015-08-12,2015-67030-23905,2014-10308,The Role of Bacteriophages in the Dissemination of Novel Antibiotic Resistance Genes,WASHINGTON,VET - WASHINGTON STATE UNIVERSITY-SCHOOL OF VETERINARY MEDICINE,100000,Exploratory: Exploratory Research,Agriculture and Food Research Initiative
2015-02-10,2015-46000-04800,2015-00031,Washinton State Univeristy RREA FFY 2015,WASHINGTON,WASHINGTON STATE UNIVERSITY,15908,Renewable Resources Extension Act,Other Programs
2015-02-20,2015-41510-04800,2015-00132,Washington State University EFNEP FFY 2015,WASHINGTON,WASHINGTON STATE UNIVERSITY,151044,Expanded Food and Nutrition Education Formula Program,"Smith-Lever 3B, 3C, and 3D Programs"
2015-02-03,2015-32100-06053,2015-00233,Washington State University Mc-Stennis FFY 2015,WASHINGTON,WASHINGTON STATE UNIVERSITY,88422,McIntire-Stennis Cooperative Forestry Research,McIntire-Stennis Cooperative Forestry Research
2015-01-26,2015-41300-04800,2015-00954,Washington State University CSRS FFY2015,WASHINGTON,WASHINGTON STATE UNIVERSITY,3794,CSRS Contributions Program,Other Programs
2015-01-27,2015-41310-04800,2015-01114,Washington State University FERS FFY 2015,WASHINGTON,WASHINGTON STATE UNIVERSITY,2276,FERS Contributions Program,Other Programs
2015-01-14,2015-31100-06053,2015-01320,Washington State University Hatch FFY 2015,WASHINGTON,WASHINGTON STATE UNIVERSITY,526442,Hatch Act of 1887,Hatch Formula Programs
2015-01-27,2015-31200-06053,2015-01380,Washington State University Hatch Multi-State FFY 2015,WASHINGTON,WASHINGTON STATE UNIVERSITY,306115,Hatch Act of 1887(Multistate Research Fund),Hatch Formula Programs
2015-02-18,2015-41100-04800,2015-01784,Washington State University Smith Lever FFY 2015,WASHINGTON,WASHINGTON STATE UNIVERSITY,836369,Cooperative Extension Programs at 1862 Land-Grant Institutions,"Smith-Lever 3B, 3C, and 3D Programs"
2015-05-21,2011-67003-30341,2015-02314,Site-Specific Climate Friendly Farming,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,682889,Climate Change:  Climate Change Mitigation and Adaptation in Agriculture,Agriculture and Food Research Initiative
2015-06-15,2013-41580-20796,2015-03359,Colville Reservation Extension Program,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,84400,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2015-06-15,2013-41580-20795,2015-03379,Kalispel Tribal Extension—Preparing Our Future through Our Past,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,82400,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2015-12-10,2016-67011-24689,2015-03431,Control of Bacterial RNA Structures and Symbiotic Nitrogen Fixation,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,79000,AFRI Predoctoral Fellowships,Agriculture and Food Research Initiative
2015-12-18,2016-67011-24693,2015-03438,"Examining relationships between insect pests, plant pathogens, and nitrogen fixation in legume cropping systems",WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,65509,AFRI Predoctoral Fellowships,Agriculture and Food Research Initiative
2016-03-17,2016-67012-25179,2015-03471,Elucidation of Mechanisms Critical for Brucella Trafficking and Replication within Host Cells,WASHINGTON,VET - WASHINGTON STATE UNIVERSITY-SCHOOL OF VETERINARY MEDICINE,110412,AFRI Post Doctoral Fellowships,Agriculture and Food Research Initiative
2016-05-31,2016-67012-25300,2015-03540,Managing Hotspots and Hot Moments in the Aquic Lowlands of the Palouse: Minimizing Nitrogen Losses and Improving Nitrogen Use of Dryland Win,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,146033,AFRI Post Doctoral Fellowships,Agriculture and Food Research Initiative
2015-04-01,2015-31100-06053,2015-03817,Washington State University Hatch FFY 2015,WASHINGTON,WASHINGTON STATE UNIVERSITY,2229161,Hatch Act of 1887,Hatch Formula Programs
2015-04-17,2015-41100-04800,2015-03875,Washington State University Smith Lever FFY 2015,WASHINGTON,WASHINGTON STATE UNIVERSITY,3559478,Cooperative Extension Programs at 1862 Land-Grant Institutions,"Smith-Lever 3B, 3C, and 3D Programs"
