Award Date,Grant Number,Proposal Number,Grant Title,State Name,Grantee Name,Award Dollars,Program Name,Program Area Name
2007-07-25,2007-51101-18263,2007-03095,"Research and Extension on the Integrated Management of Wheat Stem Sawfly, Fusarium Crown Rot, and Grassy Weeds in the Northern Great Plain",MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,425880,FQPA Risk Avoidance & Mitigation for Major Food Crop Syst.,"Integrated Res., Educ.,  & Ext. Competitive Grants Program"
2007-07-16,2007-35107-18357,2007-03123,Measuring the Ecological Significance of Carbon Movement via Mycorrhizal Networks between Tree Seedlings and Understory Plants,MONTANA,SAES - MONTANA STATE UNIVERSITY,28000,Soil Processes,National Research Initiative Competitive Grants Program
2007-08-17,2007-34103-18587,2007-03624,"Development and demonstration of integrated systems for control of soilborne, foliar and viral diseases of potato",MONTANA,SAES - MONTANA STATE UNIVERSITY,14608,Integrated Pest Management - West Region,Regional Integrated Pest Management
2007-08-22,2007-41530-03916,2007-04127,"Development and Demonstration of Integrated Systems for Control of Soilborne, Foliar and Viral Diseases of Potato",MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,44608,Integrated Pest Management - West Region,Regional Integrated Pest Management
2007-12-12,2008-38420-18730,2007-04203,Training Plant Breeders for the 21st Century,MONTANA,MONTANA STATE UNIVERSITY,251974,National Needs Graduate Fellowships Program,National Needs Graduate Fellowship Grant Program
2007-07-19,2006-51130-03716,2007-04803,Reducing irrigation return flow contributions to rural drinking water supply and drainage to the Yellowstone River,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,450000,Nitrogen Cycling in Agricultural Watersheds Proposals,"Integrated Res., Educ.,  & Ext. Competitive Grants Program"
2008-06-06,2008-41520-04317,2008-00594,Montana Sustainable Community Project,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,100000,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
2008-06-18,2008-35101-19044,2008-00755,"Energetic, Economic, and Ecosystem Value of Annual Legumes in Semi-Arid Wheat-Based Agroecosystems",MONTANA,SAES - MONTANA STATE UNIVERSITY,400000,Managed Ecosystems,National Research Initiative Competitive Grants Program
2009-08-21,2009-35102-05806,2008-00840,Expression and function of NRAMP-1 in bovine gamma/delta T cells,MONTANA,SAES - MONTANA STATE UNIVERSITY,149736,Animal Protection & Biosecurity (A): Animal Disease,National Research Initiative Competitive Grants Program
2008-08-07,2008-35204-04716,2008-00844,Viral strategies of immune evasion,MONTANA,SAES - MONTANA STATE UNIVERSITY,359797,Animal Protection & Biosecurity (A): Animal Disease,National Research Initiative Competitive Grants Program
2008-08-15,2008-35204-04623,2008-00852,Expression and function of bovine CCL28,MONTANA,SAES - MONTANA STATE UNIVERSITY,100000,Animal Protection & Biosecurity (A): Animal Disease,National Research Initiative Competitive Grants Program
2008-07-31,2008-35204-04653,2008-00926,Enhancing Innate Immunity in Bovine Calves by Stimulating gamma delta T cells with Plant-Derived Polysaccharides,MONTANA,SAES - MONTANA STATE UNIVERSITY,100000,Animal Protection & Biosecurity (A): Animal Disease,National Research Initiative Competitive Grants Program
2008-03-17,2006-41580-03441,2008-01546,Blackfeet FRTEP,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,110640,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2008-03-17,2006-41580-03446,2008-01547,Northern Cheyenne FRTEP,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,105873,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2008-03-19,2006-41580-03453,2008-01548,Fort Peck FRTEP,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,93489,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2008-03-06,2006-41580-03449,2008-01549,Fort Belknap FRTEP,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,100785,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2008-03-10,2006-41580-03454,2008-01550,Flathead FRTEP,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,88575,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2008-09-23,2008-38411-19576,2008-01965,"Development, Integration and Assessment of Food and Agricultural Systems Education",MONTANA,SAES - MONTANA STATE UNIVERSITY,490079,Higher Ed Challenge,Challenge Grants Program
2008-11-20,2009-35318-05050,2008-02887,Delimiting Leaf Starch Biosynthesis in Wheat to Improve Plant Productivity,MONTANA,SAES - MONTANA STATE UNIVERSITY,177282,Plant Biology (C): Biochemistry,National Research Initiative Competitive Grants Program
2008-07-10,2008-51100-04461,2008-02928,"Role of wheat variety, weed biotype, and stress on virus transmission and crop-weed competitive interactions",MONTANA,SAES - MONTANA STATE UNIVERSITY,282010,Crops at Risk From FQPA Implementation (CAR),"Integrated Res., Educ.,  & Ext. Competitive Grants Program"
2008-11-18,2009-55320-05033,2008-02992,A decision support prioritization framework for non-indigenous plant population management.,MONTANA,SAES - MONTANA STATE UNIVERSITY,490987,Biology of Weedy & Invasive Species in Agroecosystems,National Research Initiative Competitive Grants Program
2008-07-24,2008-34103-19289,2008-03027,Using sheep in grain fallow management to control weeds and insect pests and reduce use of pesticides and fossil fuels,MONTANA,SAES - MONTANA STATE UNIVERSITY,30000,Integrated Pest Management - West Region,Regional Integrated Pest Management
2008-08-01,2008-41530-04524,2008-03028,"An Electronic, Multi-Entry Key for Identifying Weedy Plant Species in Small Grain Fields",MONTANA,SAES - MONTANA STATE UNIVERSITY,54262,Integrated Pest Management - West Region,Regional Integrated Pest Management
2008-05-13,2008-34482-18992,2008-03161,Montana Sheep Institute-2008,MONTANA,SAES - MONTANA STATE UNIVERSITY,138898,Montana Sheep Institute,Special Research Grants Program
2008-07-25,2008-41530-04441,2008-03166,Using Sheep in Grain Fallow Management to Control Weeds and Insect Pests and Reduce Use of Pesticides and Fossil Fuels,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,30000,Integrated Pest Management - West Region,Regional Integrated Pest Management
2008-07-08,2008-34563-19241,2008-03194,Barley for Rural Development,MONTANA,SAES - MONTANA STATE UNIVERSITY,510221,"Barley for Rural Development, ID and MT",Special Research Grants Program
2008-06-20,2008-34411-18986,2008-03200,"Sustainable Beef Supply, Montana",MONTANA,SAES - MONTANA STATE UNIVERSITY,676899,"Sustainable Beef Supply, MT",Special Research Grants Program
2008-06-04,2008-34148-19054,2008-03399,"Wool Research - Montana, 2008",MONTANA,SAES - MONTANA STATE UNIVERSITY,20464,"Wool Research, MT, TX , WY",Special Research Grants Program
2008-09-23,2008-41530-04834,2008-03418,Implementing IPM Certification for Urban Landscape Professionals and Enhancing Awareness of IPM in the High Plains and Intermountain West,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,88541,Extension Integrated Pest Management - Support,"Smith-Lever 3B, 3C, and 3D Programs"
2008-08-07,2008-34397-19471,2008-03776,"""Brucellosis Vaccine, MT""",MONTANA,SAES - MONTANA STATE UNIVERSITY,302799,"Brucellosis Vaccine, MT",Special Research Grants Program
2008-09-24,2008-46100-04778,2008-03860,Enhancing the Health and Well-being of Rural Elders,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,309409,Rural Health & Safety Education,Rural Health & Safety Education
2008-09-25,2008-46100-04827,2008-03861,Geriatric Education for Montana EMS Providers,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,346660,Rural Health & Safety Education,Rural Health & Safety Education
2009-04-17,2009-55215-05334,2008-04395,Family Influences to Prevent Childhood Obesity: An Integrated Research and Outreach Program for Parents of Montana 4-H Youth,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,1496920,Human Nutrition and Obesity,National Research Initiative Competitive Grants Program
2008-09-26,2008-38415-19587,2008-04675,Restoration Strategies for Sulfur Cinquefoil-Infested Rangelands:  An Integrated Ecological and Economic Evaluation,MONTANA,SAES - MONTANA STATE UNIVERSITY,356690,Rangeland Research,Other Programs
2008-12-12,2005-35102-05179,2008-05166,Synergies of Excess Sediment and Nitrogen: Degraded Hyporheic Dynamics and Compromised River Ecosystem Resilience,MONTANA,SAES - MONTANA STATE UNIVERSITY,50128,Water and Watersheds,National Research Initiative Competitive Grants Program
2009-05-27,2008-41520-04317,2009-00539,Montana Sustainable Communities Project,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,140000,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
2009-04-24,2009-41580-05343,2009-00620,Blackfeet Federally Recognized Tribes Extension Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,100740,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2009-04-23,2009-41580-05339,2009-00623,Flathead Federally Recognized Tribes Extension Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,101000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2009-04-29,2009-41580-05344,2009-00624,Ft Belknap Federally Recognized Tribes Extension Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,108235,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2009-04-22,2009-41580-05346,2009-00625,Northern Cheyenne Federally Recognized Tribes Extension Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,110000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2009-05-21,2009-41580-05338,2009-00628,Ft Peck Federally Recognized Tribes Extension Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,98000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2009-06-05,2009-41534-05447,2009-00633,Montana IPM Extension Project,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,106000,Extension Integrated Pest Management - Coordination,"Smith-Lever 3B, 3C, and 3D Programs"
2009-08-19,2009-34103-19930,2009-02036,Using Sheep in No-Till Wheat-Pea/Hay Barley-Fallow Rotation to Control Weeds; Comparisons with Minimum Tillage and Complete Tillage Systems,MONTANA,SAES - MONTANA STATE UNIVERSITY,80956,Integrated Pest Management - West Region,Regional Integrated Pest Management
2009-07-14,2009-41530-05518,2009-02041,Creation of Online Urban IPM Resources for the High Plains Region,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,58355,Integrated Pest Management - West Region,Regional Integrated Pest Management
2009-09-17,2009-65104-05962,2009-02869,Exploiting Antixenosis in Wheat Blends for Improved Pest Managemen Wheat Stem Sawfly,MONTANA,SAES - MONTANA STATE UNIVERSITY,320500,Arthropod and Nematode Biology and Management: Organismal and Population Biology ,Agriculture and Food Research Initiative
2009-08-12,2009-65115-05675,2009-03090,"16th International Congress on Nitrogen Fixation in Big Sky, Montana, June 14-19, 2009",MONTANA,MONTANA STATE UNIVERSITY,10000,Plant Biology: Biochemistry,Agriculture and Food Research Initiative
2010-01-14,2010-85208-20451,2009-03114,"Understanding carbon dynamics: Agronomic, socioeconomic, and biophysical tradeoffs in determining the sustainability of multifunctional crop",MONTANA,MONTANA STATE UNIVERSITY,186876,Sustainable Agroecosystem Science LTAP,Agriculture and Food Research Initiative
2009-08-20,2009-51101-05724,2009-03162,Sheep Grazing as a Pest Management Tacti in a Minimum till Rotational Cropping System,MONTANA,SAES - MONTANA STATE UNIVERSITY,668820,FQPA Risk Avoidance & Mitigation for Major Food Crop Syst.,"Integrated Res., Educ.,  & Ext. Competitive Grants Program"
2009-08-19,2009-34148-20058,2009-03277,Wool Research Montana - 2009,MONTANA,SAES - MONTANA STATE UNIVERSITY,19205,"Wool Research, MT, TX , WY",Special Research Grants Program
2009-08-11,2009-34482-20011,2009-03345,Montana Sheep Institute-2009,MONTANA,SAES - MONTANA STATE UNIVERSITY,236801,Montana Sheep Institute,Special Research Grants Program
2009-09-01,2009-34397-20133,2009-03370,"Brucellosis Vaccine, MT",MONTANA,SAES - MONTANA STATE UNIVERSITY,284348,"Brucellosis Vaccine, MT",Special Research Grants Program
2009-09-18,2009-34563-20255,2009-03489,"Barley for Rural Development, MT and ID",MONTANA,SAES - MONTANA STATE UNIVERSITY,479196,"Barley for Rural Development, ID and MT",Special Research Grants Program
2009-08-13,2009-34103-20034,2009-04456,Improving IPM of Mosquitoes by Addressing Scientific Uncertainty and Public Concerns,MONTANA,SAES - MONTANA STATE UNIVERSITY,78600,Integrated Pest Management - West Region,Regional Integrated Pest Management
2009-09-09,2009-41521-05884,2009-04956,Needs Assessment and Implementation of the Agricultural Safety Curriculum for Use with American Indian Youth Targeted for High School Agricu,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,113030,Hazardous Occupations Safety Training for Agriculture Progra,"Smith-Lever 3B, 3C, and 3D Programs"
2010-02-25,2010-65105-20627,2009-05281,Developing Lepidoptera Sex Pheromone Receptors as Novel Pest Control Targets by Elucidating Their Mechanism of Action,MONTANA,SAES - MONTANA STATE UNIVERSITY,324739,Arthropod and Nematode Biology and Management: Suborganismal Biology,Agriculture and Food Research Initiative
2009-08-24,2009-38831-20070,2009-05349,Microbial biocontrol symposium: state of the science and enhancing regulatory communication,MONTANA,SAES - MONTANA STATE UNIVERSITY,10000,"PAS, Plant and Animal Systems",Research Program Unit
2009-09-29,2009-34411-20190,2009-05552,"Sustainable Beef Supply, MT",MONTANA,SAES - MONTANA STATE UNIVERSITY,635820,"Sustainable Beef Supply, MT",Special Research Grants Program
2010-03-01,2010-38413-20640,2009-05695,Developing the Professional Capacity of Agricultural and Natural Resources on Native American Reservations,MONTANA,MONTANA STATE UNIVERSITY,2500,Multicultural Scholars,Multicultural Scholars Program
2010-06-03,2008-41520-04317,2010-00772,Montana Sustainable Community Project,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,140000,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
2010-03-11,2010-34148-20703,2010-01237,Wool Research Montana - 2010,MONTANA,SAES - MONTANA STATE UNIVERSITY,19172,"Wool Research, MT, TX , WY",Special Research Grants Program
2010-03-16,2009-41580-05339,2010-01264,Flathead Federally Recognized Tribes Extension Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,104000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2010-03-11,2009-41580-05343,2010-01265,Blackfeet Federally Recognized Tribes Extension Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,104740,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2010-03-11,2009-41580-05346,2010-01271,Northern Cheyenne Federally Recognized Tribes Extension Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,110000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2010-03-15,2009-41580-05344,2010-01272,Fort Belknap Federally Recognized Tribes Extension Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,108235,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2010-03-30,2009-41580-05338,2010-01273,Fort Peck Federally Recognized Tribes Extension Project,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,104000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2010-09-01,2010-41534-21682,2010-01592,Montana Extension IPM Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,136005,Extension Integrated Pest Management - Coordination,"Smith-Lever 3B, 3C, and 3D Programs"
2010-09-03,2010-34397-21391,2010-01604,"Brucellosis Vaccine, MT",MONTANA,SAES - MONTANA STATE UNIVERSITY,283854,"Brucellosis Vaccine, MT",Special Research Grants Program
2010-08-03,2010-34563-21176,2010-01608,"Barley for Rural Development, ID, MT",MONTANA,SAES - MONTANA STATE UNIVERSITY,509076,"Barley for Rural Development, ID and MT",Special Research Grants Program
2010-03-01,2010-34411-20655,2010-01614,"Sustainable Beef Supply, MT",MONTANA,SAES - MONTANA STATE UNIVERSITY,634716,"Sustainable Beef Supply, MT",Special Research Grants Program
2010-06-24,2010-34482-21015,2010-01629,"Targeted Grazing / Invasive Plant Management, MT -2010",MONTANA,SAES - MONTANA STATE UNIVERSITY,251280,"Invasive Plant Management, MT",Special Research Grants Program
2010-08-25,2010-51100-21547,2010-02796,DNA Barcoding to Unlock the Puzzle of Wireworm Pest Identities in the Northern Great Plains Region,MONTANA,SAES - MONTANA STATE UNIVERSITY,218419,Crops at Risk From FQPA Implementation (CAR),"Integrated Res., Educ.,  & Ext. Competitive Grants Program"
2011-08-18,2011-41530-30795,2011-00627,Developing a Statewide Invasive Plant Early Detection and Rapid Response (EDRR) Program: The Foundation of Effective Integrated Pest Mgmt.,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,59976,Integrated Pest Management - West Region,Regional Integrated Pest Management
2011-03-01,2011-41510-02600,2011-00853,Expanded Food and Nutrition Education Federal 2011 Initial,MONTANA,MONTANA STATE UNIVERSITY,157693,Expanded Food and Nutrition Education Formula Program,"Smith-Lever 3B, 3C, and 3D Programs"
2011-02-25,2011-41100-02600,2011-01162,Smith Lever Regular Initial Federal 2011,MONTANA,MONTANA STATE UNIVERSITY,1075658,Cooperative Extension Programs at 1862 Land-Grant Institutions,"Smith-Lever 3B, 3C, and 3D Programs"
2011-02-24,2011-31100-06030,2011-01236,FFY11 Hatch Regular Initial,MONTANA,MONTANA STATE UNIVERSITY,646302,Hatch Act of 1887,Hatch Formula Programs
2011-02-16,2011-31200-06030,2011-01282,FFY11 Montana Hatch Multistate,MONTANA,MONTANA STATE UNIVERSITY,139882,Hatch Act of 1887(Multistate Research Fund),Hatch Formula Programs
2011-02-10,2011-41200-02600,2011-01454,Special Needs Initial Federal 2011,MONTANA,MONTANA STATE UNIVERSITY,38229,Cooperative Extension Programs at 1862 Land-Grant Institutions (Special Needs),"Smith-Lever 3B, 3C, and 3D Programs"
2011-08-08,2008-41520-04317,2011-01664,Montana Sustainable Communities Project,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,140000,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
2011-03-03,2011-36100-06030,2011-01695,FFY11 Animal Health,MONTANA,MONTANA STATE UNIVERSITY,14335,Animal Health and Disease Research Program,Animal Health Formula Program
2011-04-05,2011-46000-02600,2011-01728,Renewable Resources Federal 2011 Initial,MONTANA,MONTANA STATE UNIVERSITY,26746,Renewable Resources Extension Act,Other Programs
2011-09-06,2009-41580-05346,2011-02022,Northern Cheyenne Federally Recognized Tribes Extension Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,90000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2011-09-15,2009-41580-05344,2011-02027,Fort Belknap Federally Recognized Tribes Extension Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,90750,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2011-09-07,2009-41580-05343,2011-02028,Blackfeet Federally Recognized Tribes Extension Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,99000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2011-09-15,2009-41580-05339,2011-02035,Flathead Federally Recognized Tribes Extension Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,97000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2011-09-15,2009-41580-05338,2011-02036,Fort Peck Federally Recognized Tribes Extension Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,91000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2012-04-19,2012-67013-19467,2011-04252,"Molecular, physiological, and ecological characterization of multiple herbicide resistance in Avena fatua",MONTANA,SAES - MONTANA STATE UNIVERSITY,500000,Plant Health and Production and Plant Products: Controlling Weedy and Invasive Plants,Agriculture and Food Research Initiative
2011-09-15,2010-41534-21682,2011-04732,Montana Extension IPM Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,136005,Extension Integrated Pest Management - Coordination,"Smith-Lever 3B, 3C, and 3D Programs"
2011-09-20,2011-51106-31006,2011-04960,"Reducing tillage intensity in organic crop systems: ecological and economic impacts of targeted sheep grazing on cover crops,weeds & soil",MONTANA,SAES - MONTANA STATE UNIVERSITY,742907,Organic Transitions,"Integrated Res., Educ.,  & Ext. Competitive Grants Program"
2012-03-13,2012-67014-19365,2011-04984,Investigating multi-trophic interactions between invasive plants and insects to enhance native forage production on western rangeland,MONTANA,SAES - MONTANA STATE UNIVERSITY,150000,Plant Health and Production and Plant Products: Insects and Nematodes,Agriculture and Food Research Initiative
2011-09-27,2011-51130-31121,2011-05141,Water quality best management practices in the Judith River watershed: use of adaptive research and outreach to improve adoption,MONTANA,SAES - MONTANA STATE UNIVERSITY,598500,Watershed Scale Proposals,"Integrated Res., Educ.,  & Ext. Competitive Grants Program"
2011-08-25,2011-41200-02600,2011-05240,Special Needs Final Federal 2011,MONTANA,MONTANA STATE UNIVERSITY,53950,Cooperative Extension Programs at 1862 Land-Grant Institutions (Special Needs),"Smith-Lever 3B, 3C, and 3D Programs"
2011-09-13,2011-36100-06030,2011-05254,FFY Animal Health,MONTANA,MONTANA STATE UNIVERSITY,18937,Animal Health and Disease Research Program,Animal Health Formula Program
2011-08-24,2011-41100-02600,2011-05326,Smith-Lever Regular Final Federal 2011,MONTANA,MONTANA STATE UNIVERSITY,1499250,Cooperative Extension Programs at 1862 Land-Grant Institutions,"Smith-Lever 3B, 3C, and 3D Programs"
2011-09-13,2011-41300-02600,2011-05381,CSRS Final Federal 2011,MONTANA,MONTANA STATE UNIVERSITY,9206,CSRS Contributions Program,Other Programs
2011-08-19,2011-41310-02600,2011-05400,FERS Final Federal 2011,MONTANA,MONTANA STATE UNIVERSITY,15979,FERS Contributions Program,Other Programs
2011-09-21,2011-31100-06030,2011-05502,FFY11 Hatch Regular Final,MONTANA,MONTANA STATE UNIVERSITY,1195979,Hatch Act of 1887,Hatch Formula Programs
2011-09-17,2011-41510-02600,2011-05516,Expanded Food and Nutrition Education Program Federal 2011 Final,MONTANA,MONTANA STATE UNIVERSITY,228394,Expanded Food and Nutrition Education Formula Program,"Smith-Lever 3B, 3C, and 3D Programs"
2011-09-06,2011-31200-06030,2011-05525,FFY11 Montana Hatch Multistate,MONTANA,MONTANA STATE UNIVERSITY,724568,Hatch Act of 1887(Multistate Research Fund),Hatch Formula Programs
2011-09-24,2011-46000-02600,2011-05728,Renewable Resources Federal 2011 Final,MONTANA,MONTANA STATE UNIVERSITY,36389,Renewable Resources Extension Act,Other Programs
2011-09-20,2011-48679-31069,2011-05765,2011 Montana Pesticide Education Program.,MONTANA,SAES - MONTANA STATE UNIVERSITY,10000,Pesticide Safety Education Program,"Smith-Lever 3B, 3C, and 3D Programs"
2012-04-13,2009-41580-05338,2012-01444,Fort Peck Federally Recognized Tribes Extension Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,91000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2012-04-17,2009-41580-05339,2012-01446,Flathead Federally Recognized Tribes Extension Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,97000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2012-05-03,2009-41580-05344,2012-01447,Fort Belknap Federally Recognized Tribes Extension Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,90750,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2012-04-12,2009-41580-05343,2012-01449,Blackfeet Federally Recognized Tribes Extension Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,99000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2012-05-01,2009-41580-05346,2012-01450,Northern Cheyenne Reservation Federally Recognized Tribes Extension Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,90000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2012-05-29,2008-41520-04317,2012-01686,Montana Sustainable Communities Project,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,128000,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
2012-09-19,2012-34103-20254,2012-02057,Optimizing efficacy of downy brome (Bromus tectorum) biocontrol in crops and rangelands:  integration and implementation,MONTANA,SAES - MONTANA STATE UNIVERSITY,98600,Integrated Pest Management - West Region,Regional Integrated Pest Management
2012-09-24,2012-34103-20200,2012-02059,"Integrating Bacillus mycoides Isolate J (BmJ) induced resistance, stylet oils and rouging with insecticides for management of Potato Virus Y",MONTANA,SAES - MONTANA STATE UNIVERSITY,95000,Integrated Pest Management - West Region,Regional Integrated Pest Management
2012-08-24,2012-51300-20004,2012-02244,"Targeted grazing to reduce tillage: Environmental, ecological, and economic assessment of reintegrating animal and crop production",MONTANA,SAES - MONTANA STATE UNIVERSITY,1499815,Organic Agriculture Research & Extension Initiative,"Integrated Res., Educ.,  & Ext. Competitive Grants Program"
2012-04-20,2012-41100-02600,2012-02353,Smith-Lever Regular 2012,MONTANA,MONTANA STATE UNIVERSITY,2597388,Cooperative Extension Programs at 1862 Land-Grant Institutions,"Smith-Lever 3B, 3C, and 3D Programs"
2012-06-18,2012-41200-02600,2012-02366,Special Needs Final Federal 2012,MONTANA,MONTANA STATE UNIVERSITY,92179,Cooperative Extension Programs at 1862 Land-Grant Institutions (Special Needs),"Smith-Lever 3B, 3C, and 3D Programs"
2012-06-05,2012-41510-02600,2012-02860,Expanded Food and Nutrition Program Federal 2012 Final,MONTANA,MONTANA STATE UNIVERSITY,385134,Expanded Food and Nutrition Education Formula Program,"Smith-Lever 3B, 3C, and 3D Programs"
2012-06-01,2012-31100-06030,2012-02906,FFY12 Hatch Regular Final,MONTANA,MONTANA STATE UNIVERSITY,1839509,Hatch Act of 1887,Hatch Formula Programs
2012-06-27,2012-36100-06030,2012-03052,FFY12 Animal Health,MONTANA,MONTANA STATE UNIVERSITY,45533,Animal Health and Disease Research Program,Animal Health Formula Program
2012-07-06,2012-46000-02600,2012-03134,Renewable Resources 2012,MONTANA,MONTANA STATE UNIVERSITY,60201,Renewable Resources Extension Act,Other Programs
2012-05-21,2012-31200-06030,2012-03248,FFY12 Montana Hatch Multistate,MONTANA,MONTANA STATE UNIVERSITY,862326,Hatch Act of 1887(Multistate Research Fund),Hatch Formula Programs
2012-09-07,2012-34381-20120,2012-03278,Integrated management of cereal viruses,MONTANA,SAES - MONTANA STATE UNIVERSITY,213658,Pest Management Alternatives,Special Research Grants Program
2012-09-24,2012-41530-20202,2012-03314,"Integrating Bacillus Mycoides Isolate J (BmJ) Induced Resistance, Stylet Oils and Rouging with Insecticides for Management of Potato Virus Y",MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,35625,Integrated Pest Management - West Region,Regional Integrated Pest Management
2012-08-29,2011-34381-20051,2012-03470,"Development, Implementation and Economic Evaluation of Sustainable Mite and Fruit Borer Management Practices on Tomato",MONTANA,SAES - MONTANA STATE UNIVERSITY,187920,Pest Management Alternatives,Special Research Grants Program
2012-09-14,2012-48679-20265,2012-03479,2012 Montana Pesticide Education Program.,MONTANA,SAES - MONTANA STATE UNIVERSITY,10000,Pesticide Safety Education Program,"Smith-Lever 3B, 3C, and 3D Programs"
